#  Guess pulse generated by entanglement.pyc
#  Blackman pulse with E0 = 425 MHz
#               time [ns]           Re(ampl) [MHz]           Im(ampl) [MHz]
  1.86743371685842931E+02  7.03582523577497376E+00  0.00000000000000000E+00
  1.86843421710855438E+02  6.92428040743112749E+00  0.00000000000000000E+00
  1.86943471735867945E+02  6.81374809686090011E+00  0.00000000000000000E+00
  1.87043521760880452E+02  6.70422474930911161E+00  0.00000000000000000E+00
  1.87143571785892959E+02  6.59570682720957002E+00  0.00000000000000000E+00
  1.87243621810905466E+02  6.48819081040232870E+00  0.00000000000000000E+00
  1.87343671835917974E+02  6.38167319635023844E+00  0.00000000000000000E+00
  1.87443721860930452E+02  6.27615050035366284E+00  0.00000000000000000E+00
  1.87543771885942959E+02  6.17161925576425396E+00  0.00000000000000000E+00
  1.87643821910955467E+02  6.06807601419751741E+00  0.00000000000000000E+00
  1.87743871935967974E+02  5.96551734574394033E+00  0.00000000000000000E+00
  1.87843921960980481E+02  5.86393983917875605E+00  0.00000000000000000E+00
  1.87943971985992988E+02  5.76334010217047066E+00  0.00000000000000000E+00
  1.88044022011005495E+02  5.66371476148827124E+00  0.00000000000000000E+00
  1.88144072036018002E+02  5.56506046320769787E+00  0.00000000000000000E+00
  1.88244122061030509E+02  5.46737387291539889E+00  0.00000000000000000E+00
  1.88344172086043017E+02  5.37065167591226622E+00  0.00000000000000000E+00
  1.88444222111055524E+02  5.27489057741534495E+00  0.00000000000000000E+00
  1.88544272136068031E+02  5.18008730275828722E+00  0.00000000000000000E+00
  1.88644322161080538E+02  5.08623859759052088E+00  0.00000000000000000E+00
  1.88744372186093045E+02  4.99334122807520853E+00  0.00000000000000000E+00
  1.88844422211105552E+02  4.90139198108531993E+00  0.00000000000000000E+00
  1.88944472236118060E+02  4.81038766439878529E+00  0.00000000000000000E+00
  1.89044522261130567E+02  4.72032510689208529E+00  0.00000000000000000E+00
  1.89144572286143074E+02  4.63120115873234806E+00  0.00000000000000000E+00
  1.89244622311155581E+02  4.54301269156822851E+00  0.00000000000000000E+00
  1.89344672336168088E+02  4.45575659871913921E+00  0.00000000000000000E+00
  1.89444722361180595E+02  4.36942979536314269E+00  0.00000000000000000E+00
  1.89544772386193102E+02  4.28402921872344322E+00  0.00000000000000000E+00
  1.89644822411205610E+02  4.19955182825333839E+00  0.00000000000000000E+00
  1.89744872436218117E+02  4.11599460581983756E+00  0.00000000000000000E+00
  1.89844922461230624E+02  4.03335455588559455E+00  0.00000000000000000E+00
  1.89944972486243131E+02  3.95162870568965729E+00  0.00000000000000000E+00
  1.90045022511255638E+02  3.87081410542642734E+00  0.00000000000000000E+00
  1.90145072536268145E+02  3.79090782842334617E+00  0.00000000000000000E+00
  1.90245122561280652E+02  3.71190697131715863E+00  0.00000000000000000E+00
  1.90345172586293160E+02  3.63380865422822996E+00  0.00000000000000000E+00
  1.90445222611305667E+02  3.55661002093389111E+00  0.00000000000000000E+00
  1.90545272636318145E+02  3.48030823903991049E+00  0.00000000000000000E+00
  1.90645322661330653E+02  3.40490050015054324E+00  0.00000000000000000E+00
  1.90745372686343160E+02  3.33038402003714928E+00  0.00000000000000000E+00
  1.90845422711355667E+02  3.25675603880502207E+00  0.00000000000000000E+00
  1.90945472736368174E+02  3.18401382105891395E+00  0.00000000000000000E+00
  1.91045522761380681E+02  3.11215465606684738E+00  0.00000000000000000E+00
  1.91145572786393188E+02  3.04117585792255563E+00  0.00000000000000000E+00
  1.91245622811405696E+02  2.97107476570592999E+00  0.00000000000000000E+00
  1.91345672836418203E+02  2.90184874364246737E+00  0.00000000000000000E+00
  1.91445722861430710E+02  2.83349518126064703E+00  0.00000000000000000E+00
  1.91545772886443217E+02  2.76601149354798892E+00  0.00000000000000000E+00
  1.91645822911455724E+02  2.69939512110547009E+00  0.00000000000000000E+00
  1.91745872936468231E+02  2.63364353030017284E+00  0.00000000000000000E+00
  1.91845922961480738E+02  2.56875421341659793E+00  0.00000000000000000E+00
  1.91945972986493246E+02  2.50472468880608323E+00  0.00000000000000000E+00
  1.92046023011505753E+02  2.44155250103472898E+00  0.00000000000000000E+00
  1.92146073036518260E+02  2.37923522102988505E+00  0.00000000000000000E+00
  1.92246123061530767E+02  2.31777044622451056E+00  0.00000000000000000E+00
  1.92346173086543274E+02  2.25715580070036781E+00  0.00000000000000000E+00
  1.92446223111555781E+02  2.19738893532936741E+00  0.00000000000000000E+00
  1.92546273136568288E+02  2.13846752791316641E+00  0.00000000000000000E+00
  1.92646323161580796E+02  2.08038928332143369E+00  0.00000000000000000E+00
  1.92746373186593303E+02  2.02315193362799128E+00  0.00000000000000000E+00
  1.92846423211605810E+02  1.96675323824557147E+00  0.00000000000000000E+00
  1.92946473236618317E+02  1.91119098405899002E+00  0.00000000000000000E+00
  1.93046523261630824E+02  1.85646298555628930E+00  0.00000000000000000E+00
  1.93146573286643331E+02  1.80256708495853757E+00  0.00000000000000000E+00
  1.93246623311655839E+02  1.74950115234769710E+00  0.00000000000000000E+00
  1.93346673336668346E+02  1.69726308579296292E+00  0.00000000000000000E+00
  1.93446723361680853E+02  1.64585081147516865E+00  0.00000000000000000E+00
  1.93546773386693360E+02  1.59526228380973900E+00  0.00000000000000000E+00
  1.93646823411705867E+02  1.54549548556781668E+00  0.00000000000000000E+00
  1.93746873436718374E+02  1.49654842799560517E+00  0.00000000000000000E+00
  1.93846923461730853E+02  1.44841915093201656E+00  0.00000000000000000E+00
  1.93946973486743360E+02  1.40110572292462754E+00  0.00000000000000000E+00
  1.94047023511755867E+02  1.35460624134397767E+00  0.00000000000000000E+00
  1.94147073536768374E+02  1.30891883249587493E+00  0.00000000000000000E+00
  1.94247123561780882E+02  1.26404165173220195E+00  0.00000000000000000E+00
  1.94347173586793389E+02  1.21997288355983025E+00  0.00000000000000000E+00
  1.94447223611805896E+02  1.17671074174783419E+00  0.00000000000000000E+00
  1.94547273636818403E+02  1.13425346943291405E+00  0.00000000000000000E+00
  1.94647323661830910E+02  1.09259933922314789E+00  0.00000000000000000E+00
  1.94747373686843417E+02  1.05174665329976280E+00  0.00000000000000000E+00
  1.94847423711855924E+02  1.01169374351736119E+00  0.00000000000000000E+00
  1.94947473736868432E+02  9.72438971502311400E-01  0.00000000000000000E+00
  1.95047523761880939E+02  9.33980728749175482E-01  0.00000000000000000E+00
  1.95147573786893446E+02  8.96317436715603266E-01  0.00000000000000000E+00
  1.95247623811905953E+02  8.59447546915267591E-01  0.00000000000000000E+00
  1.95347673836918460E+02  8.23369541009078332E-01  0.00000000000000000E+00
  1.95447723861930967E+02  7.88081930894632077E-01  0.00000000000000000E+00
  1.95547773886943475E+02  7.53583258793697919E-01  0.00000000000000000E+00
  1.95647823911955982E+02  7.19872097338081884E-01  0.00000000000000000E+00
  1.95747873936968489E+02  6.86947049653620745E-01  0.00000000000000000E+00
  1.95847923961980996E+02  6.54806749442212288E-01  0.00000000000000000E+00
  1.95947973986993503E+02  6.23449861062341792E-01  0.00000000000000000E+00
  1.96048024012006010E+02  5.92875079607526168E-01  0.00000000000000000E+00
  1.96148074037018517E+02  5.63081130982929334E-01  0.00000000000000000E+00
  1.96248124062031025E+02  5.34066771980368560E-01  0.00000000000000000E+00
  1.96348174087043532E+02  5.05830790351337711E-01  0.00000000000000000E+00
  1.96448224112056039E+02  4.78372004878114376E-01  0.00000000000000000E+00
  1.96548274137068546E+02  4.51689265443274923E-01  0.00000000000000000E+00
  1.96648324162081053E+02  4.25781453097126228E-01  0.00000000000000000E+00
  1.96748374187093560E+02  4.00647480123375255E-01  0.00000000000000000E+00
  1.96848424212106067E+02  3.76286290103087340E-01  0.00000000000000000E+00
  1.96948474237118546E+02  3.52696857976639633E-01  0.00000000000000000E+00
  1.97048524262131053E+02  3.29878190103757185E-01  0.00000000000000000E+00
  1.97148574287143560E+02  3.07829324321962750E-01  0.00000000000000000E+00
  1.97248624312156068E+02  2.86549330002933145E-01  0.00000000000000000E+00
  1.97348674337168575E+02  2.66037308107108794E-01  0.00000000000000000E+00
  1.97448724362181082E+02  2.46292391236393321E-01  0.00000000000000000E+00
  1.97548774387193589E+02  2.27313743684953384E-01  0.00000000000000000E+00
  1.97648824412206096E+02  2.09100561488325898E-01  0.00000000000000000E+00
  1.97748874437218603E+02  1.91652072470472834E-01  0.00000000000000000E+00
  1.97848924462231111E+02  1.74967536289042880E-01  0.00000000000000000E+00
  1.97948974487243618E+02  1.59046244478728060E-01  0.00000000000000000E+00
  1.98049024512256125E+02  1.43887520492827492E-01  0.00000000000000000E+00
  1.98149074537268632E+02  1.29490719742852645E-01  0.00000000000000000E+00
  1.98249124562281139E+02  1.15855229636298643E-01  0.00000000000000000E+00
  1.98349174587293646E+02  1.02980469612498626E-01  0.00000000000000000E+00
  1.98449224612306153E+02  9.08658911766495325E-02  0.00000000000000000E+00
  1.98549274637318661E+02  7.95109779319624899E-02  0.00000000000000000E+00
  1.98649324662331168E+02  6.89152456097841953E-02  0.00000000000000000E+00
  1.98749374687343675E+02  5.90782420981081358E-02  0.00000000000000000E+00
  1.98849424712356182E+02  4.99995474679566093E-02  0.00000000000000000E+00
  1.98949474737368689E+02  4.16787739979461447E-02  0.00000000000000000E+00
  1.99049524762381196E+02  3.41155661970540119E-02  0.00000000000000000E+00
  1.99149574787393703E+02  2.73096008253734951E-02  0.00000000000000000E+00
  1.99249624812406211E+02  2.12605869130112757E-02  0.00000000000000000E+00
  1.99349674837418718E+02  1.59682657772330927E-02  0.00000000000000000E+00
  1.99449724862431225E+02  1.14324110374448146E-02  0.00000000000000000E+00
  1.99549774887443732E+02  7.65282862860462709E-03  0.00000000000000000E+00
  1.99649824912456239E+02  4.62935681242934716E-03  0.00000000000000000E+00
  1.99749874937468746E+02  2.36186618694927963E-03  0.00000000000000000E+00
  1.99849924962481253E+02  8.50259694093122298E-04  0.00000000000000000E+00
  1.99949974987493761E+02  9.44726252675304190E-05  0.00000000000000000E+00
